log_balance,balance_shifted,age,age_squared,was_contacted_before,has_debt,financial_stress,treatment,previous,net_balance_indicator,day,month_num,month_mar,month_oct,month_sep,month_dec,marital_single,education_tertiary,marital_married,pdays,deposit,deposit_numeric
8.847216104357543,6955,43,1849,0,1,1,0,0,1,28,10,False,True,False,False,False,False,True,-1,yes,1
8.969541885423252,7860,34,1156,0,1,1,0,0,1,28,10,False,True,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,35,1225,0,1,0,0,0,0,29,10,False,True,False,False,False,True,False,-1,yes,1
8.884610231886873,7220,58,3364,0,1,1,0,0,1,29,10,False,True,False,False,False,True,False,-1,yes,1
9.571783927990017,14354,35,1225,0,1,0,0,0,1,30,10,False,True,False,False,True,True,False,-1,yes,1
8.876544550558378,7162,42,1764,0,1,0,0,0,1,30,10,False,True,False,False,False,False,False,-1,yes,1
8.950014029534257,7708,43,1849,0,0,0,0,0,1,30,10,False,True,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,34,1156,0,1,0,0,0,0,30,10,False,True,False,False,False,False,True,-1,yes,1
9.256364810287462,10471,35,1225,0,0,0,0,0,1,30,10,False,True,False,False,True,False,False,-1,yes,1
9.139703292376742,9318,38,1444,0,0,0,0,0,1,31,10,False,True,False,False,True,False,False,-1,yes,1
9.006386515055114,8155,39,1521,0,1,0,0,0,1,31,10,False,True,False,False,False,False,True,-1,yes,1
9.218804450388312,10085,58,3364,0,0,0,0,0,1,31,10,False,True,False,False,False,True,False,-1,yes,1
9.383368881858544,11889,60,3600,0,0,0,0,0,1,4,11,False,False,False,False,False,True,True,-1,yes,1
9.507997527450042,13467,56,3136,0,1,0,0,0,1,4,11,False,False,False,False,False,False,True,-1,yes,1
9.009325172734973,8179,31,961,0,0,0,0,0,1,5,11,False,False,False,False,False,True,True,-1,yes,1
9.084550365917883,8818,37,1369,0,1,0,0,0,1,5,11,False,False,False,False,False,False,True,-1,yes,1
8.971321471503682,7874,59,3481,0,0,0,0,0,1,5,11,False,False,False,False,False,False,False,-1,yes,1
8.867427438524983,7097,49,2401,0,0,0,0,0,1,6,11,False,False,False,False,False,False,True,-1,yes,1
9.888627689629104,19705,30,900,0,1,0,1,0,1,6,11,False,False,False,False,True,True,False,-1,yes,1
9.175231194862615,9655,31,961,0,0,0,0,0,1,8,11,False,False,False,False,True,True,False,-1,yes,1
9.384965722135666,11908,40,1600,0,0,0,0,0,1,9,11,False,False,False,False,False,False,True,-1,yes,1
9.118115427933665,9119,43,1849,0,0,0,0,0,1,10,11,False,False,False,False,False,False,True,-1,yes,1
8.831857935197906,6849,48,2304,0,0,0,0,0,1,10,11,False,False,False,False,False,True,True,-1,yes,1
8.925853190420922,7524,34,1156,0,0,0,0,0,1,11,11,False,False,False,False,False,True,True,-1,yes,1
8.854807632616227,7008,28,784,0,0,0,0,0,1,11,11,False,False,False,False,True,True,False,-1,yes,1
8.955060950631902,7747,34,1156,1,1,0,0,3,1,12,11,False,False,False,False,False,True,True,170,yes,1
8.996899596123358,8078,47,2209,0,1,0,0,0,1,12,11,False,False,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,59,3481,0,0,0,0,0,0,13,11,False,False,False,False,False,True,True,-1,yes,1
8.92903790648844,7548,32,1024,0,0,0,0,0,1,13,11,False,False,False,False,True,True,False,-1,yes,1
8.831711917821577,6848,31,961,0,0,0,0,0,0,13,11,False,False,False,False,True,False,False,-1,yes,1
8.841448244098858,6915,27,729,0,0,0,0,0,1,14,11,False,False,False,False,True,False,False,-1,yes,1
8.850087606689566,6975,35,1225,0,1,0,0,0,1,14,11,False,False,False,False,True,False,False,-1,yes,1
9.097955241381392,8937,32,1024,0,1,0,1,0,1,14,11,False,False,False,False,False,False,True,-1,yes,1
9.25272913846797,10433,57,3249,0,0,0,0,0,1,14,11,False,False,False,False,False,False,True,-1,yes,1
9.305650551780507,11000,58,3364,0,1,0,0,0,1,14,11,False,False,False,False,False,True,True,-1,yes,1
8.944289319650697,7664,30,900,0,1,0,0,0,1,14,11,False,False,False,False,True,False,False,-1,yes,1
9.416947954650293,12295,37,1369,0,1,1,1,0,1,17,11,False,False,False,False,False,False,True,-1,yes,1
8.871084263978354,7123,44,1936,0,0,0,1,0,1,17,11,False,False,False,False,False,False,False,-1,yes,1
9.03455739202181,8388,57,3249,0,1,0,1,0,1,17,11,False,False,False,False,False,False,True,-1,yes,1
8.935771938669784,7599,34,1156,0,1,1,1,0,1,17,11,False,False,False,False,False,False,True,-1,yes,1
8.885717651712119,7228,54,2916,0,0,0,1,0,1,17,11,False,False,False,False,True,False,False,-1,yes,1
9.03025631012242,8352,55,3025,0,1,1,1,0,1,17,11,False,False,False,False,False,False,True,-1,yes,1
9.063115652219658,8631,59,3481,0,1,1,1,0,1,17,11,False,False,False,False,False,True,True,-1,yes,1
9.117896081584902,9117,53,2809,1,0,0,1,1,1,17,11,False,False,False,False,False,True,True,150,yes,1
9.389573832170905,11963,37,1369,1,1,0,1,4,1,17,11,False,False,False,False,False,False,True,171,yes,1
8.93971205409023,7629,45,2025,1,1,1,1,2,1,17,11,False,False,False,False,False,False,True,126,yes,1
8.803874763534434,6660,49,2401,0,1,1,1,0,0,17,11,False,False,False,False,True,False,False,-1,yes,1
8.937087036176523,7609,31,961,0,0,0,0,0,1,18,11,False,False,False,False,True,True,False,-1,yes,1
8.834482608620677,6867,31,961,0,1,0,1,0,1,18,11,False,False,False,False,True,False,False,-1,yes,1
9.337501517592862,11356,35,1225,0,1,0,1,0,1,18,11,False,False,False,False,False,False,True,-1,yes,1
8.84130362048157,6914,37,1369,0,0,0,1,0,1,18,11,False,False,False,False,False,True,False,-1,yes,1
9.117566971823829,9114,48,2304,0,0,0,1,0,1,18,11,False,False,False,False,False,True,True,-1,yes,1
9.349580439067687,11494,39,1521,0,1,0,1,0,1,18,11,False,False,False,False,True,False,False,-1,yes,1
9.02905827475689,8342,34,1156,1,1,0,1,1,1,18,11,False,False,False,False,True,True,False,182,yes,1
8.974364841846596,7898,49,2401,0,1,0,1,0,1,18,11,False,False,False,False,False,True,True,-1,yes,1
8.831711917821577,6848,41,1681,0,1,0,1,0,0,18,11,False,False,False,False,False,True,True,-1,yes,1
8.831711917821577,6848,46,2116,0,0,0,1,0,0,18,11,False,False,False,False,False,False,True,-1,yes,1
9.107088742165708,9019,54,2916,0,1,1,0,0,1,18,11,False,False,False,False,False,True,False,-1,yes,1
9.218506934642576,10082,38,1444,0,0,0,1,0,1,18,11,False,False,False,False,False,True,True,-1,yes,1
9.838148711227788,18735,39,1521,0,0,0,1,0,1,18,11,False,False,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,46,2116,1,0,0,1,3,0,18,11,False,False,False,False,False,True,True,110,yes,1
9.383032379794294,11885,58,3364,0,1,0,1,0,1,18,11,False,False,False,False,False,True,False,-1,yes,1
8.886547412512042,7234,32,1024,0,1,0,1,0,1,18,11,False,False,False,False,True,True,False,-1,yes,1
9.656883441842194,15629,30,900,0,1,0,1,0,1,18,11,False,False,False,False,False,False,True,-1,yes,1
8.90734159541251,7386,51,2601,0,0,0,1,0,1,18,11,False,False,False,False,False,False,True,-1,yes,1
9.42617729477462,12409,30,900,0,1,0,1,0,1,19,11,False,False,False,False,True,True,False,-1,yes,1
8.949884285777994,7707,35,1225,0,1,1,1,0,1,19,11,False,False,False,False,False,True,False,-1,yes,1
8.831711917821577,6848,30,900,0,1,1,1,0,0,19,11,False,False,False,False,True,False,False,-1,yes,1
8.737292112544221,6231,30,900,0,1,1,1,0,0,19,11,False,False,False,False,True,False,False,-1,yes,1
9.021235862885396,8277,43,1849,1,1,0,1,2,1,19,11,False,False,False,False,False,True,True,198,yes,1
9.309008543772885,11037,47,2209,0,1,0,1,0,1,19,11,False,False,False,False,False,False,True,-1,yes,1
8.913011922472597,7428,51,2601,0,0,0,1,0,1,19,11,False,False,False,False,False,True,True,-1,yes,1
9.155144736508232,9463,32,1024,0,0,0,1,0,1,19,11,False,False,False,False,True,False,False,-1,yes,1
8.913953858894255,7435,53,2809,0,0,0,1,0,1,19,11,False,False,False,False,False,False,False,-1,yes,1
8.853236764745898,6997,33,1089,1,1,0,1,1,1,19,11,False,False,False,False,True,True,False,182,yes,1
8.832149906002899,6851,40,1600,0,0,0,1,0,1,19,11,False,False,False,False,True,False,False,-1,yes,1
8.943114308091785,7655,42,1764,0,1,0,1,0,1,19,11,False,False,False,False,False,False,True,-1,yes,1
9.230339058482873,10202,46,2116,1,1,0,1,1,1,19,11,False,False,False,False,False,False,False,174,yes,1
8.999248901686114,8097,32,1024,0,1,0,1,0,1,19,11,False,False,False,False,True,True,False,-1,yes,1
8.85907931788153,7038,38,1444,1,1,0,0,1,1,19,11,False,False,False,False,False,False,True,175,yes,1
8.908964972392399,7398,32,1024,0,0,0,1,0,1,19,11,False,False,False,False,True,True,False,-1,yes,1
9.882519246099932,19585,30,900,0,1,1,1,0,1,19,11,False,False,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,35,1225,0,1,0,1,0,0,19,11,False,False,False,False,False,False,True,-1,yes,1
8.994048295611075,8055,36,1296,0,1,0,1,0,1,19,11,False,False,False,False,False,False,True,-1,yes,1
8.881141619321468,7195,43,1849,0,0,0,1,0,1,19,11,False,False,False,False,False,False,False,-1,yes,1
9.264923249746474,10561,42,1764,0,0,0,1,0,1,19,11,False,False,False,False,False,True,True,-1,yes,1
9.230142999272362,10200,40,1600,1,1,0,1,1,1,19,11,False,False,False,False,False,True,True,27,yes,1
8.868131713503033,7102,32,1024,0,1,0,1,0,1,19,11,False,False,False,False,False,False,True,-1,yes,1
9.3502762122737,11502,32,1024,1,1,1,1,2,1,20,11,False,False,False,False,False,True,True,128,yes,1
8.773694146384443,6462,41,1681,0,1,1,1,0,0,20,11,False,False,False,False,True,False,False,-1,yes,1
9.199380531739841,9891,34,1156,0,1,1,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.035391569511642,8395,40,1600,0,1,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
8.96098117384356,7793,32,1024,0,0,0,1,0,1,20,11,False,False,False,False,True,True,False,-1,yes,1
9.491752831414368,13250,32,1024,0,1,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.004913941467132,8143,36,1296,0,0,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.535390480896702,13841,45,2025,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.329722128996263,11268,47,2209,0,1,1,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
8.85209276347713,6989,35,1225,0,1,1,1,0,1,20,11,False,False,False,False,False,True,False,-1,yes,1
9.815202637668557,18310,36,1296,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.524493961633755,13691,33,1089,1,0,0,1,10,1,20,11,False,False,False,False,False,True,True,100,yes,1
8.90231952852887,7349,30,900,1,1,1,1,1,1,20,11,False,False,False,False,False,False,True,177,yes,1
9.44572864970683,12654,32,1024,0,1,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
10.203073491990732,26986,45,2025,0,1,0,1,0,1,20,11,False,False,False,False,False,True,True,-1,yes,1
9.007367027451355,8163,47,2209,0,0,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,46,2116,1,0,0,1,1,0,20,11,False,False,False,False,False,True,True,167,yes,1
8.832733591996416,6855,39,1521,0,1,0,1,0,1,20,11,False,False,False,False,True,True,False,-1,yes,1
9.285169512596832,10777,30,900,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
8.832733591996416,6855,45,2025,0,0,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
8.928905412284868,7547,43,1849,1,1,1,1,2,1,20,11,False,False,False,False,False,False,True,122,yes,1
8.891374009484636,7269,53,2809,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.321971188147367,11181,43,1849,0,1,0,1,0,1,20,11,False,False,False,False,False,True,True,-1,yes,1
8.87458787627932,7148,54,2916,0,1,0,1,0,1,20,11,False,False,False,False,False,False,False,-1,yes,1
9.590214130417438,14621,30,900,0,1,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.064389316491878,8642,30,900,0,0,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.091556835986216,8880,36,1296,0,1,1,1,0,1,20,11,False,False,False,False,True,True,False,-1,yes,1
9.234935418831563,10249,33,1089,0,0,0,1,0,1,20,11,False,False,False,False,False,True,True,-1,yes,1
8.981932990986873,7958,38,1444,1,1,0,1,2,1,20,11,False,False,False,False,False,True,True,183,yes,1
9.201904893155081,9916,37,1369,1,1,1,1,1,1,20,11,False,False,False,False,False,False,False,195,yes,1
8.965845494750937,7831,32,1024,1,1,0,1,1,1,20,11,False,False,False,False,False,False,True,133,yes,1
9.131729971394272,9244,59,3481,0,0,0,1,0,1,20,11,False,False,False,False,False,False,False,-1,yes,1
9.527775402577312,13736,59,3481,0,0,0,0,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.097731427593528,8935,46,2116,0,0,0,1,0,1,20,11,False,False,False,False,False,False,False,-1,yes,1
8.84922702143852,6969,32,1024,0,1,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.241548299100376,10317,52,2704,0,1,0,1,0,1,20,11,False,False,False,False,True,True,False,-1,yes,1
9.418085981110297,12309,45,2025,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.54445268330577,13967,52,2704,0,1,1,0,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
8.826587830773668,6813,31,961,0,0,1,1,0,0,20,11,False,False,False,False,False,True,True,-1,yes,1
8.876544550558378,7162,31,961,1,1,0,1,7,1,20,11,False,False,False,False,False,False,True,178,yes,1
10.140770667404057,25356,39,1521,0,0,0,1,0,1,20,11,False,False,False,False,True,False,False,-1,yes,1
9.432443382115146,12487,35,1225,0,1,0,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.186662244621605,9766,33,1089,0,1,1,1,0,1,20,11,False,False,False,False,False,False,True,-1,yes,1
9.871325865727732,19367,50,2500,1,1,0,1,1,1,21,11,False,False,False,False,False,False,True,34,yes,1
9.29807648628027,10917,36,1296,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
9.314880551250107,11102,34,1156,0,1,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
8.863191340690854,7067,46,2116,0,1,0,1,0,1,21,11,False,False,False,False,False,False,False,-1,yes,1
8.831711917821577,6848,47,2209,1,0,0,1,1,0,21,11,False,False,False,False,False,False,True,10,yes,1
9.117237753713859,9111,39,1521,0,1,1,0,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
9.152393412021333,9437,31,961,0,0,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
9.085910293598007,8830,41,1681,0,0,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
9.539428268486581,13897,59,3481,1,0,0,1,2,1,21,11,False,False,False,False,False,True,True,163,yes,1
9.084323531392696,8816,39,1521,0,0,0,1,0,1,21,11,False,False,False,False,False,True,False,-1,yes,1
9.54987932996818,14043,48,2304,0,0,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.302463660851988,10965,50,2500,0,0,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.287116210778231,10798,31,961,0,1,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
8.90150275745161,7343,30,900,0,1,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
9.64711032991276,15477,31,961,1,1,0,1,2,1,21,11,False,False,False,False,False,False,True,184,yes,1
8.89604050162011,7303,30,900,0,1,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.339964139769688,11384,34,1156,0,1,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
9.062420241899561,8625,53,2809,1,1,0,1,1,1,21,11,False,False,False,False,False,False,True,154,yes,1
9.247154345098899,10375,34,1156,0,1,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
8.884610231886873,7220,57,3249,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
8.84505705350085,6940,41,1681,0,0,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
8.842171048611716,6920,40,1600,0,1,1,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.033722518098907,8381,37,1369,0,1,0,1,0,1,21,11,False,False,False,False,False,False,False,-1,yes,1
9.305286849285137,10996,31,961,1,1,0,1,9,1,21,11,False,False,False,False,False,True,True,99,yes,1
8.845633256340186,6944,58,3364,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
9.115260165725912,9093,39,1521,0,0,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
8.94663520890585,7682,47,2209,1,1,1,1,2,1,21,11,False,False,False,False,False,False,True,133,yes,1
9.302646042760209,10967,44,1936,0,1,1,0,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
8.751949058058614,6323,45,2025,0,1,1,1,0,0,21,11,False,False,False,False,False,True,True,-1,yes,1
8.837390855544697,6887,41,1681,0,1,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
8.831711917821577,6848,33,1089,0,1,0,1,0,0,21,11,False,False,False,False,True,True,False,-1,yes,1
9.170975648453906,9614,30,900,0,0,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
9.225031920719173,10148,30,900,0,0,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
8.83695515733143,6884,42,1764,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
10.28766092517667,29368,49,2401,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
9.586857158128455,14572,59,3481,0,0,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
8.84779106484485,6959,31,961,1,0,0,1,2,1,21,11,False,False,False,False,False,False,True,93,yes,1
9.157783121237507,9488,43,1849,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
9.23834456838578,10284,38,1444,0,0,0,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
8.831711917821577,6848,30,900,0,1,0,1,0,0,21,11,False,False,False,False,False,False,True,-1,yes,1
9.257605564443297,10484,35,1225,0,1,1,1,0,1,21,11,False,False,False,False,False,False,False,-1,yes,1
9.223848722000975,10136,43,1849,0,1,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.15704507491796,9481,34,1156,0,1,0,1,0,1,21,11,False,False,False,False,True,True,False,-1,yes,1
8.913011922472597,7428,52,2704,0,0,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
8.853236764745898,6997,46,2116,0,0,0,1,0,1,21,11,False,False,False,False,False,False,True,-1,yes,1
9.321613374385612,11177,46,2116,0,0,0,1,0,1,21,11,False,False,False,False,False,False,False,-1,yes,1
8.980298078970817,7945,37,1369,0,1,0,1,0,1,21,11,False,False,False,False,True,False,False,-1,yes,1
9.002454823050954,8123,42,1764,0,1,1,1,0,1,21,11,False,False,False,False,False,True,True,-1,yes,1
8.968396191198256,7851,23,529,0,0,0,0,0,1,27,11,False,False,False,False,True,False,False,-1,yes,1
8.968523555396352,7852,53,2809,0,1,1,0,0,1,22,12,False,False,False,True,False,False,False,-1,yes,1
8.944028325260595,7662,26,676,0,0,0,1,0,1,28,1,False,False,False,False,True,True,False,-1,yes,1
8.94324493313279,7656,49,2401,0,1,0,1,0,1,28,1,False,False,False,False,False,False,True,-1,yes,1
8.949884285777994,7707,34,1156,0,0,0,1,0,1,28,1,False,False,False,False,True,False,False,-1,yes,1
9.333707785926467,11313,28,784,0,0,0,1,0,1,28,1,False,False,False,False,True,False,False,-1,yes,1
8.831711917821577,6848,46,2116,0,0,0,1,0,0,28,1,False,False,False,False,False,True,False,-1,yes,1
8.918650278126863,7470,26,676,0,0,0,1,0,1,28,1,False,False,False,False,True,False,False,-1,yes,1
9.054504940418054,8557,31,961,0,1,1,0,0,1,28,1,False,False,False,False,True,False,False,-1,yes,1
8.887652690325586,7242,51,2601,0,0,0,0,0,1,28,1,False,False,False,False,True,True,False,-1,yes,1
8.983816112502495,7973,47,2209,0,1,0,1,0,1,29,1,False,False,False,False,False,False,True,-1,yes,1
8.761863373274727,6386,53,2809,0,0,1,1,0,0,29,1,False,False,False,False,False,False,True,-1,yes,1
8.908964972392399,7398,29,841,0,0,0,1,0,1,29,1,False,False,False,False,True,False,False,-1,yes,1
8.90761234131913,7388,32,1024,0,1,1,1,0,1,29,1,False,False,False,False,True,False,False,-1,yes,1
8.960467760919949,7789,26,676,0,0,0,1,0,1,29,1,False,False,False,False,True,False,False,-1,yes,1
9.012986392348266,8209,40,1600,0,0,0,1,0,1,29,1,False,False,False,False,True,True,False,-1,yes,1
8.763428073953845,6396,33,1089,0,0,1,1,0,0,29,1,False,False,False,False,True,True,False,-1,yes,1
8.904630097005011,7366,49,2401,0,0,0,1,0,1,29,1,False,False,False,False,False,False,True,-1,yes,1
8.821289805136113,6777,60,3600,0,1,1,1,0,0,30,1,False,False,False,False,False,True,True,-1,yes,1
9.218506934642576,10082,41,1681,0,1,0,1,0,1,30,1,False,False,False,False,True,False,False,-1,yes,1
8.845921233304018,6946,36,1296,0,0,0,1,0,1,30,1,False,False,False,False,True,False,False,-1,yes,1
8.859931469616097,7044,29,841,0,0,0,1,0,1,30,1,False,False,False,False,True,False,False,-1,yes,1
8.959825623865841,7784,42,1764,0,0,0,1,0,1,30,1,False,False,False,False,False,False,False,-1,yes,1
8.87458787627932,7148,33,1089,0,1,1,1,0,1,30,1,False,False,False,False,True,True,False,-1,yes,1
8.862908295118627,7065,31,961,0,1,0,1,0,1,30,1,False,False,False,False,False,False,False,-1,yes,1
8.855235623206967,7011,31,961,1,0,0,1,1,1,30,1,False,False,False,False,True,False,False,2,yes,1
8.847647355711887,6958,26,676,0,0,0,1,0,1,30,1,False,False,False,False,True,False,False,-1,yes,1
9.047115310873217,8494,40,1600,1,1,0,1,2,1,2,2,False,False,False,False,True,True,False,242,yes,1
9.092457331319466,8888,45,2025,0,0,0,0,0,1,2,2,False,False,False,False,False,False,True,-1,yes,1
8.785692444451245,6540,55,3025,0,0,1,1,0,0,2,2,False,False,False,False,False,False,True,-1,yes,1
9.124019665509655,9173,29,841,0,0,0,1,0,1,2,2,False,False,False,False,True,True,False,-1,yes,1
8.844192126244968,6934,47,2209,0,0,0,1,0,1,2,2,False,False,False,False,True,True,False,-1,yes,1
8.979164648964709,7936,50,2500,0,0,0,1,0,1,2,2,False,False,False,False,False,False,False,-1,yes,1
8.831711917821577,6848,44,1936,1,1,0,1,1,0,2,2,False,False,False,False,False,False,True,272,yes,1
8.831711917821577,6848,56,3136,0,0,0,0,0,0,2,2,False,False,False,False,False,False,True,-1,yes,1
9.099520536870939,8951,39,1521,0,0,0,1,0,1,2,2,False,False,False,False,True,True,False,-1,yes,1
8.83200393125627,6850,59,3481,0,0,0,0,0,1,2,2,False,False,False,False,True,False,False,-1,yes,1
8.839131752546109,6899,43,1849,0,0,0,1,0,1,2,2,False,False,False,False,False,False,False,-1,yes,1
8.845633256340186,6944,36,1296,0,0,0,1,0,1,2,2,False,False,False,False,False,False,True,-1,yes,1
8.971448463693834,7875,29,841,0,1,0,1,0,1,2,2,False,False,False,False,True,False,False,-1,yes,1
9.006509131694346,8156,38,1444,0,1,0,1,0,1,2,2,False,False,False,False,False,True,True,-1,yes,1
8.947415950650129,7688,41,1681,0,1,0,1,0,1,2,2,False,False,False,False,False,False,False,-1,yes,1
9.437396260110308,12549,58,3364,0,0,0,1,0,1,2,2,False,False,False,False,False,True,False,-1,yes,1
9.462187991418748,12864,61,3721,0,0,0,1,0,1,2,2,False,False,False,False,False,True,True,-1,yes,1
8.91972065553706,7478,36,1296,0,0,0,1,0,1,2,2,False,False,False,False,False,True,True,-1,yes,1
8.892886141190731,7280,30,900,0,1,0,1,0,1,2,2,False,False,False,False,True,True,False,-1,yes,1
8.79497643168877,6601,43,1849,1,1,1,1,4,0,2,2,False,False,False,False,True,False,False,76,yes,1
8.83927669058535,6900,39,1521,0,0,0,0,0,1,2,2,False,False,False,False,False,False,True,-1,yes,1
8.918784137975802,7471,48,2304,0,1,0,1,0,1,2,2,False,False,False,False,True,False,False,-1,yes,1
8.831711917821577,6848,26,676,0,0,0,1,0,0,2,2,False,False,False,False,True,False,False,-1,yes,1
8.846209127360996,6948,51,2601,0,0,0,1,0,1,2,2,False,False,False,False,False,False,True,-1,yes,1
9.299906815335225,10937,37,1369,1,1,0,1,4,1,2,2,False,False,False,False,False,True,True,174,yes,1
9.04981944514108,8517,29,841,0,0,0,1,0,1,3,2,False,False,False,False,True,True,False,-1,yes,1
8.85609105525229,7017,57,3249,0,0,0,1,0,1,3,2,False,False,False,False,False,False,True,-1,yes,1
8.899867211223587,7331,25,625,0,1,1,1,0,1,3,2,False,False,False,False,True,False,False,-1,yes,1
8.867568333206442,7098,68,4624,0,0,0,1,0,1,3,2,False,False,False,False,False,False,False,-1,yes,1
8.831711917821577,6848,34,1156,0,1,0,1,0,0,3,2,False,False,False,False,False,True,True,-1,yes,1
8.955448122347393,7750,38,1444,0,1,0,1,0,1,3,2,False,False,False,False,False,False,False,-1,yes,1
9.105424202026622,9004,54,2916,1,1,0,1,4,1,3,2,False,False,False,False,False,False,False,195,yes,1
9.127827950401718,9208,32,1024,1,0,0,1,5,1,3,2,False,False,False,False,True,True,False,160,yes,1
8.860641041773876,7049,41,1681,0,1,0,1,0,1,3,2,False,False,False,False,False,False,True,-1,yes,1
8.81818627792769,6756,48,2304,0,1,1,1,0,0,3,2,False,False,False,False,True,False,False,-1,yes,1
8.904086913938967,7362,59,3481,0,0,0,1,0,1,3,2,False,False,False,False,False,False,False,-1,yes,1
8.814924599721019,6734,39,1521,0,1,1,1,0,0,3,2,False,False,False,False,True,False,False,-1,yes,1
9.009325172734973,8179,31,961,1,0,0,1,1,1,3,2,False,False,False,False,False,True,True,90,yes,1
8.933268478636418,7580,30,900,0,0,0,1,0,1,3,2,False,False,False,False,True,False,False,-1,yes,1
9.006509131694346,8156,40,1600,0,0,0,0,0,1,3,2,False,False,False,False,False,True,True,-1,yes,1
8.831711917821577,6848,28,784,1,1,0,1,4,0,4,2,False,False,False,False,False,True,True,196,yes,1
8.678971846978863,5878,52,2704,0,1,1,1,0,0,4,2,False,False,False,False,False,True,True,-1,yes,1
8.998878325435811,8094,32,1024,0,1,0,1,0,1,4,2,False,False,False,False,True,True,False,-1,yes,1
8.842315546841863,6921,34,1156,0,0,0,1,0,1,4,2,False,False,False,False,False,True,True,-1,yes,1
8.889308319842847,7254,31,961,0,0,0,1,0,1,4,2,False,False,False,False,True,False,False,-1,yes,1
9.327145151518268,11239,57,3249,0,0,0,0,0,1,4,2,False,False,False,False,False,False,True,-1,yes,1
8.855948534052018,7016,31,961,0,0,0,1,0,1,4,2,False,False,False,False,False,True,True,-1,yes,1
9.022684613591526,8289,29,841,0,1,0,1,0,1,4,2,False,False,False,False,False,True,True,-1,yes,1
9.280705634636746,10729,75,5625,0,1,0,1,0,1,4,2,False,False,False,False,False,False,False,-1,yes,1
8.926118971153382,7526,32,1024,1,1,0,1,4,1,4,2,False,False,False,False,True,False,False,246,yes,1
8.85209276347713,6989,31,961,1,1,0,1,7,1,4,2,False,False,False,False,False,True,True,238,yes,1
8.817890200945513,6754,41,1681,1,1,1,1,1,0,4,2,False,False,False,False,True,True,False,203,yes,1
